depArr,distance,distance_long,operation_mode,angle_sum,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,isRain,isSnow,flightNumber,airline,aircraftModel,AvgSpdLast10,TaxiTime
0,1831.523996,530.8891433,1,607.32,2,0,0,0,29.88,10000,0,0,BA1389,BAW,A321,229.203561,10.46666667
1,2597.777679,0,1,751.35,0,0,3,0,29.94,10000,0,0,LH2500,DLH,A320,162.3171427,7.75
0,1028.751464,558.4022863,1,241.6,3,0,0,0,29.88,10000,0,0,SK2548,SAS,B738,251.729659,3
0,2609.354625,2033.423359,1,708.88,1,1,0,0,29.88,10000,0,0,SK540,SAS,A321,246.701951,9.066666667
0,2455.574669,1078.779413,1,603.73,3,0,0,0,29.88,10000,0,0,LS765,EXS,B738,250.0292842,12.18333333
0,1938.627424,949.0490379,1,411.93,3,0,0,0,29.88,10000,0,0,FR3208,RYR,B738,255.8649597,11.05
0,2811.036937,1417.437268,1,782.03,2,0,0,0,29.88,10000,0,0,VS109,VIR,A333,257.0018441,13.01666667
1,1347.043381,0,1,292.48,0,0,0,0,29.94,10000,0,0,TK1993,THY,A321,301.7288806,6.866666667
1,2006.57983,970.6294578,1,549.96,0,0,3,1,29.94,10000,0,0,FR3804,RYR,B738,262.2542726,5.05
0,2862.439907,1074.081608,1,1162.84,4,0,0,0,29.85,10000,0,0,HU7904,CHH,A333,218.5226799,20.26666667
1,1543.360142,752.8865225,1,363.61,0,0,4,1,29.94,10000,0,0,FR5210,RYR,B738,248.2508968,4.916666667
0,1560.669627,1074.081608,1,729.71,5,0,0,0,29.85,10000,0,0,DY1327,NAX,B738,197.8763527,12.81666667
0,1680.545457,1074.081608,1,677.07,1,0,0,0,29.88,10000,0,0,D85311,NAX,B738,288.5044179,10.56666667
0,2983.551497,1417.437268,1,819.61,0,0,0,0,29.88,10000,0,0,BY138,TOM,B788,292.2866738,9.9
1,2174.87736,655.0851383,1,473.18,0,0,2,0,29.94,10000,0,0,FI440,ICE,B752,195.3404448,5.033333333
1,2411.987607,1733.157288,1,502.6,0,0,4,1,29.91,10000,0,0,FR3502,RYR,B738,193.4041252,5.633333333
0,1607.220693,1074.081608,1,708.37,1,0,0,0,29.88,10000,0,0,SN2174,BEL,RJ1H,273.0647916,11.71666667
0,1145.580152,822.8717969,1,568.25,2,1,0,0,29.85,10000,0,0,KL1082,KLM,B739,259.1054522,12.16666667
0,2875.800973,1074.081608,1,1186.88,3,0,0,0,29.85,10000,0,0,BY2588,TOM,B752,239.7415329,14.81666667
0,2081.118511,1938.777256,1,494.05,4,0,0,0,29.85,10000,0,0,U21837,EZY,A320,231.809288,14.93333333
0,2567.120775,977.4076594,1,688.53,5,0,0,0,29.85,10000,0,0,LH2501,DLH,A320,216.8797578,12.33333333
1,1778.575065,1067.444269,1,494.89,0,0,5,0,29.91,10000,0,0,FR3249,RYR,B738,187.6241773,7.666666667
1,1809.094281,836.489342,1,631.35,0,0,2,0,29.88,10000,0,0,FR554,RYR,B738,259.7368181,6.616666667
0,2259.559016,1417.437268,1,648.07,2,2,0,0,29.85,10000,0,0,TK1994,THY,A321,244.8403551,12.96666667
1,2148.871302,1465.731216,1,422.99,0,0,6,0,29.91,10000,0,0,FR7543,RYR,B738,176.8039292,3.8
0,918.8539123,623.3581564,1,509.92,2,0,0,0,29.83,10000,0,0,FR3803,RYR,B738,247.0106268,7.583333333
0,2966.704009,1417.437268,1,927.84,1,0,0,0,29.83,10000,0,0,SQ52,SIA,A359,242.8570297,16.4
0,985.9721387,623.3581564,1,525.17,3,0,0,0,29.83,10000,0,0,FR36,RYR,B738,245.0035006,9.266666667
0,967.3719775,623.3581564,1,516.22,2,0,0,0,29.83,10000,0,0,FR5209,RYR,B738,243.4666115,25
0,1920.554686,1417.437268,1,494.44,3,0,0,0,29.83,10000,0,0,EI205,EIN,A320,191.0831307,10.78333333
1,1828.347126,0,1,396.93,0,0,0,0,30.06,10000,0,0,VS86,VIR,B744,234.8000648,5.05
0,3321.30066,1971.969238,1,891.1,3,0,0,0,29.83,10000,0,0,VS75,VIR,B744,189.1758008,17.68333333
1,1530.226107,0,1,634.63,0,0,5,1,29.91,10000,0,0,DY1348,NAX,B738,198.0084704,2.733333333
1,2281.835385,1671.236876,1,493.65,0,0,3,0,29.91,10000,0,0,VY8734,VLG,A320,207.2145855,7.566666667
0,1145.580152,822.8717969,1,568.25,2,0,0,0,29.83,10000,0,0,FR3248,RYR,B738,207.1878989,8.766666667
0,759.1905594,0,1,410.08,2,0,0,0,29.83,10000,0,0,FR555,RYR,B738,190.6024174,6.15
1,2481.118695,655.0851383,1,581.3,0,0,2,0,29.88,10000,0,0,LH942,DLH,A321,256.0190236,5.316666667
0,2771.935443,1417.437268,1,890.16,2,0,0,0,29.83,10000,0,0,BY116,TOM,B788,185.5210743,12.81666667
1,2694.041134,671.3534436,1,704.78,0,0,0,0,29.97,10000,0,0,QR27,QTR,B788,273.2234207,9.266666667
0,3253.224393,2391.310179,1,783.24,1,0,0,0,29.83,10000,0,0,ZB564,MON,A321,189.0590005,13.76666667
1,1481.892443,1103.533142,1,300.76,0,0,4,0,29.88,10000,0,0,BY2533,TOM,B738,256.0508029,7.016666667
1,2480.274862,1683.474152,1,564.47,0,0,2,1,29.88,10000,0,0,FR3227,RYR,B738,275.0151024,7.133333333
0,2826.892614,1417.437268,1,921.07,0,0,0,0,29.8,10000,0,0,FI441,ICE,B752,221.879655,13.33333333
0,2869.490875,1417.437268,1,812.36,1,0,0,0,29.8,10000,0,0,4U343,GWI,A319,239.2118617,13.7
0,1564.740349,1169.957521,1,482.24,2,2,0,0,29.8,10000,0,0,DY1349,NAX,B738,279.5528171,8.333333333
0,2821.23638,1917.294911,1,558.45,0,0,0,0,29.77,10000,0,0,LH943,DLH,A321,275.6563832,13.63333333
0,687.6194287,550.7042149,1,134.53,1,0,0,0,29.77,10000,0,0,U21903,EZY,A320,274.7224638,5.6
0,2281.835385,1697.269659,1,493.65,2,1,0,0,29.77,10000,0,0,VY8735,VLG,A320,268.5692608,16.8
1,388.9016637,0,1,203.89,0,0,2,0,29.88,10000,0,0,FR4006,RYR,B738,284.2534379,1.683333333
1,581.6730004,0,1,380.38,0,0,6,1,29.85,10000,0,0,FR1144,RYR,B738,220.2650981,2.95
0,2020.31181,1732.531689,1,286.07,2,1,0,0,29.77,10000,0,0,EK18,UAE,A388,289.7907689,17.98333333
0,2466.30344,1412.193347,1,543.75,4,0,0,0,29.77,10000,0,0,U21887,EZY,A320,241.1632524,24.68333333
0,2457.755758,1938.898072,1,424.27,3,0,0,0,29.77,10000,0,0,FR3214,RYR,B738,250.6843555,9.6
1,2021.341786,0,1,649.85,0,0,2,1,29.85,10000,0,0,SK4609,SAS,B738,224.6031466,6.816666667
1,815.6680472,0,1,457.8,0,0,6,0,29.85,10000,0,0,DY4479,NAX,B738,179.916345,1.45
0,2617.10699,2166.309848,1,681.67,1,0,0,0,29.74,10000,0,0,FR4332,RYR,B738,259.5282216,11.43333333
1,612.9214689,0,1,345.02,0,0,3,2,29.8,10000,0,0,AF1068,AFR,A318,249.0042607,3.416666667
0,2936.018033,1917.294911,1,619.87,3,0,0,0,29.74,10000,0,0,SK4608,SAS,B738,260.902885,15.78333333
1,1767.105661,704.8597915,1,660.69,0,0,4,0,29.85,10000,0,0,ZB653,MON,A321,223.976862,7.166666667
0,2853.145175,2449.925902,1,614.47,1,0,0,0,29.74,10000,0,0,FR1145,RYR,B738,252.1217619,10.43333333
0,2726.032409,2537.34428,1,532.37,0,0,0,0,29.74,10000,0,0,FR3234,RYR,B738,248.2933966,11.11666667
0,3240.515412,1842.209263,1,604.2,2,0,0,0,29.74,10000,0,0,VS77,VIR,B744,267.1892829,21.06666667
0,2320.963687,2059.089748,1,336.32,1,1,0,0,29.74,10000,0,0,BA1375,BAW,A321,253.1224019,10.65
0,2940.411609,1917.294911,1,650.21,2,1,0,0,29.74,10000,0,0,BY388,TOM,B738,263.6811315,12.88333333
1,398.2883048,0,1,114.35,0,0,4,0,29.77,10000,0,0,BA1394,BAW,A319,232.3781445,0.883333333
0,2243.611993,1958.556805,1,284.91,2,0,0,0,29.74,10000,0,0,DY4480,NAX,B738,269.5131237,11.11666667
1,489.0794562,0,1,202.15,0,0,2,0,29.77,10000,0,0,U21838,EZY,A320,263.3702123,1.316666667
0,2044.432473,1762.837101,1,340.82,2,0,0,0,29.71,10000,0,0,U21833,EZY,A320,250.0958691,8.516666667
0,2764.447764,2166.309848,1,653.63,1,0,0,0,29.71,10000,0,0,AF1069,AFR,A318,240.3330969,18.6
0,2016.83593,1620.927837,1,338.23,0,0,0,0,29.71,10000,0,0,FR3218,RYR,B738,244.6062984,10.83333333
0,2486.987866,1145.440587,1,554.81,1,0,0,0,29.71,10000,0,0,ZB584,MON,A321,258.7187537,9.35
1,1828.075331,603.0320224,1,536.18,0,0,2,0,29.94,10000,0,0,EY21,ETD,A332,252.4095051,8.983333333
1,489.0794562,0,1,202.15,0,0,1,0,29.85,10000,0,0,U21840,EZY,A319,269.2380406,1.1
1,773.4055026,0,1,523.3,0,0,3,0,29.74,10000,0,0,FR562,RYR,B738,245.4262011,1.966666667
0,2320.963687,2059.089748,1,336.32,1,0,0,0,29.71,10000,0,0,BA1399,BAW,A319,245.9918509,8.85
0,2290.91712,1958.556805,1,284.29,1,0,0,0,29.71,10000,0,0,U22922,EZY,A319,240.4785404,8.45
0,3122.586075,1145.440587,1,712.44,1,1,0,0,29.71,10000,0,0,QR28,QTR,B788,264.4293277,13.16666667
0,2098.102283,1520.394893,1,275.89,0,1,0,0,29.71,10000,0,0,U21971,EZY,A320,258.864958,8.983333333
0,2433.344988,1108.870206,1,590.24,2,1,0,0,29.71,10000,0,0,ZB574,MON,A320,269.5282243,11.43333333
0,1268.90047,783.0755561,1,255.51,3,1,0,0,29.71,10000,0,0,U21845,EZY,A320,275.9485026,5.833333333
1,1179.628702,0,1,406.96,0,0,1,0,29.74,10000,0,0,EW1344,EWG,A320,271.1695512,3.716666667
0,2655.635305,2466.006358,1,430.9,3,1,0,0,29.71,10000,0,0,FR561,RYR,B738,250.9324622,8.983333333
0,2924.82217,707.278675,1,705.12,3,0,0,0,29.68,10000,0,0,ZB676,MON,A321,256.4891873,7.216666667
1,1802.901816,603.0320224,1,663.57,0,0,3,0,29.83,10000,0,0,ZB3763,MON,A320,187.1434041,6.116666667
1,404.6522033,0,1,200.09,0,0,2,0,29.83,10000,0,0,FR2132,RYR,B738,200.5734155,1.266666667
0,2935.061699,1145.440587,1,705.59,0,1,0,0,29.68,10000,0,0,EW1345,EWG,A320,341.1188841,9.616666667
1,467.6861992,0,1,206.39,0,0,2,0,29.71,10000,0,0,FR37,RYR,B738,230.6736886,1
1,398.2883048,0,1,114.35,0,0,2,0,29.77,10000,0,0,LS898,EXS,B738,260.9499197,0.8
1,1307.124176,1114.131745,1,241.8,0,0,4,1,29.85,10000,0,0,TK1995,THY,A321,204.1723816,3.833333333
1,1307.124176,1114.131745,1,241.8,0,0,3,1,29.83,10000,0,0,ZB563,MON,A321,191.9613499,2.65
1,2441.029427,2206.628482,1,260.87,0,0,2,1,29.8,10000,0,0,U21902,EZY,A320,273.9053256,6.95
1,398.2883048,0,1,114.35,0,0,0,1,29.68,10000,0,0,BA1396,BAW,A321,266.6526949,1.033333333
1,2097.532087,1414.594737,1,380.07,0,0,2,0,29.8,10000,0,0,U21948,EZY,A320,242.3466516,4.166666667
0,1778.570834,681.1892299,1,292.2,0,0,0,0,29.65,10000,0,0,U21891,EZY,A319,375.342802,7.25
1,1876.873551,1304.438095,1,544.69,0,0,0,0,29.8,10000,0,0,FR3806,RYR,B738,253.8759714,5.5
1,2146.579386,655.0851383,1,431.44,0,0,3,1,29.94,10000,0,0,PK709,PIA,B772,181.6962898,5.766666667
1,2482.996026,0,1,689.93,0,0,0,0,29.68,10000,0,0,SN2177,BEL,A319,285.1592259,5.116666667
0,2528.19866,771.1784035,1,829.57,1,0,0,0,29.65,10000,0,0,TK1996,THY,A321,320.3570288,14.6
0,1944.934078,866.2491974,1,604.02,0,1,0,0,29.65,10000,0,0,FR3503,RYR,B738,347.5897398,9.133333333
1,2518.382332,0,1,720.93,0,0,1,0,29.71,10000,0,0,LH2502,DLH,A321,245.7968993,7.016666667
1,2252.270098,1576.270782,1,509.4,0,0,1,0,29.68,10000,0,0,KL1093,KLM,B739,350.3565556,5.9
0,1860.914586,949.0490379,1,347.52,2,1,0,0,29.65,10000,0,0,FR7544,RYR,B738,302.5252965,10.48333333
0,1817.443489,0,1,505.21,3,1,0,0,29.65,10000,0,0,BA1403,BAW,A321,289.7558967,13.73333333
0,505.3515155,0,1,324.52,3,2,0,0,29.65,10000,0,0,LH947,DLH,A321,239.6670906,24.43333333
0,2886.452883,1646.730822,1,659.53,0,1,0,0,29.65,10000,0,0,ZB1376,MON,A321,279.0898258,14.75
0,1885.506954,1247.391005,1,444.33,1,0,0,0,29.65,10000,0,0,FR3187,RYR,B738,281.7306132,18.25
0,529.5925918,0,1,333.01,2,0,0,0,29.65,10000,0,0,FR1557,RYR,B738,251.5922859,6.6
0,2511.565984,1078.779413,1,650.98,3,1,0,0,29.65,10000,0,0,SK542,SAS,A320,233.2890832,15.2
1,516.3157321,0,1,231.41,0,0,1,0,29.65,10000,0,0,null,null,E55P,359.3460998,3.05
0,1778.570834,681.1892299,1,292.2,3,1,0,0,29.65,10000,0,0,U2135,EZY,A319,253.9612303,12.6
0,1916.485219,866.2491974,1,499.44,3,0,0,0,29.65,10000,0,0,FR4052,RYR,B738,230.3383667,10.35
1,2464.291787,0,1,542.46,0,0,0,1,29.68,10000,0,0,DE2213,TCX,A332,310.3313371,6
0,642.619697,0,1,134.64,2,0,0,0,29.65,10000,0,0,EI211,EIN,A320,209.6608796,7.933333333
0,1287.539558,0,1,456.06,2,0,0,0,29.65,10000,0,0,SN2178,BEL,A319,198.1919558,7.9
1,2298.647908,0,1,653.71,0,0,0,0,29.68,10000,0,0,SK2549,SAS,A320,278.0852791,5.35
0,1888.340175,1358.08255,1,391.06,3,0,0,0,29.65,10000,0,0,FR557,RYR,B738,204.1583799,9.1
0,2509.688653,1078.779413,1,542.35,0,0,0,0,29.65,10000,0,0,SK2550,SAS,A320,206.0646681,13.41666667
1,1906.327972,1265.589677,1,330.67,0,0,0,0,29.65,10000,0,0,U21888,EZY,A320,366.7780456,5
0,1690.685615,0,1,515.31,0,0,0,0,29.65,10000,0,0,FR3246,RYR,B738,216.8852407,8.916666667
1,1795.846043,0,1,379.33,0,0,0,1,29.68,10000,0,0,D85014,NAX,B738,330.4095639,5.216666667
1,939.4944119,523.5585887,1,239.12,0,0,1,0,29.56,10000,0,0,U21985,EZY,A320,293.0559085,6.633333333
1,1848.662242,1073.90746,1,829.47,0,0,0,0,29.65,10000,0,0,AF1168,AFR,A318,264.4275848,4.716666667
1,1284.428269,514.6640059,1,266.71,0,0,2,0,29.65,10000,0,0,U21846,EZY,A320,296.6019282,3.183333333
0,1665.358517,1125.346912,1,225,1,0,0,0,29.65,10000,0,0,LX381,SWR,BCS1,208.2469616,10.08333333
0,1751.793882,530.8891433,1,583.06,2,0,0,0,29.65,10000,0,0,BA1405,BAW,A320,177.2434056,13.51666667
1,2515.900345,1345.315855,1,715.98,0,0,3,0,29.65,10000,0,0,FR3219,RYR,B738,264.8156391,6.666666667
1,2319.759971,655.0851383,1,525.04,0,0,1,0,29.71,10000,0,0,LS892,EXS,B752,263.6184415,11.05
0,2090.542997,1078.779413,1,512.78,0,0,0,0,29.62,10000,0,0,EY22,ETD,A332,165.8509969,14.36666667
1,1694.86246,556.4804036,1,492.3,0,0,3,1,29.65,10000,0,0,EW4348,EWG,A319,232.4961144,3.566666667
1,2038.111134,0,1,669.64,0,0,4,1,29.65,10000,0,0,EW1346,EWG,A320,223.9842053,4.716666667
0,2509.688653,1078.779413,1,542.35,1,0,0,0,29.62,10000,0,0,D85015,NAX,B738,166.2866987,14.01666667
0,985.9721387,623.3581564,1,525.17,0,0,0,0,29.62,10000,0,0,FR3222,RYR,B738,172.2358609,8.25
1,2597.777679,0,1,751.35,0,0,3,0,29.68,10000,0,0,MT1967,TCX,A321,270.4191002,11.56666667
0,1913.037116,866.2491974,1,571.06,2,0,0,0,29.62,10000,0,0,AF1169,AFR,A318,165.6749653,10.66666667
0,1699.682899,583.7546206,1,293.31,1,0,0,0,29.62,10000,0,0,U21835,EZY,A320,175.50944,13.05
1,2212.353019,1562.461713,1,488.64,0,0,0,0,29.65,10000,0,0,FR2142,RYR,B738,353.8153114,5.466666667
1,1893.845049,777.2196316,1,711.56,0,0,2,0,29.65,10000,0,0,FR1556,RYR,B738,188.135369,9.05
0,1965.554417,1417.437268,1,494.33,1,0,0,0,29.62,10000,0,0,U2137,EZY,A320,163.4360474,5.3
0,2259.559016,1417.437268,1,648.07,0,0,0,0,29.62,10000,0,0,EW1347,EWG,A320,181.5610197,11.13333333
0,1394.990263,1074.081608,1,507.82,1,0,0,0,29.62,10000,0,0,BA1409,BAW,A320,183.150706,13.16666667
0,1009.294221,756.3860818,1,532.69,1,0,0,0,29.62,10000,0,0,FR2141,RYR,B738,187.6366052,5.416666667
0,2025.160739,1417.437268,1,495.01,0,0,0,0,29.62,10000,0,0,EI213,EIN,A320,177.2296165,8.666666667
0,1796.419655,1417.437268,1,450.1,2,0,0,0,29.62,10000,0,0,EK20,UAE,A388,185.3432646,18.23333333
0,1160.273633,756.3860818,1,576.1,1,0,0,0,29.62,10000,0,0,VY1397,VLG,A320,180.6443142,8.033333333
0,884.0431004,623.3581564,1,499.97,1,0,0,0,29.59,10000,0,0,FR4776,RYR,B738,177.1825225,6.066666667
0,2081.118511,1417.437268,1,494.85,1,0,0,0,29.59,10000,0,0,EI3329,EIN,AT76,173.8199385,4.683333333
0,1560.669627,1074.081608,1,717.79,0,0,0,0,29.59,10000,0,0,EI3729,EIN,AT76,243.1910832,10.2
0,2101.937654,1417.437268,1,566.57,0,0,0,0,29.59,10000,0,0,SK4606,SAS,B738,244.1496427,9.35
0,1061.560659,756.3860818,1,533.91,0,0,0,0,29.56,10000,0,0,FR559,RYR,B738,280.2354646,6.6
0,2042.958387,1417.437268,1,583.99,0,0,0,0,29.56,10000,0,0,EI3325,EIN,AT76,277.686593,8.1
1,2000.326285,703.7250306,1,672.69,0,0,3,0,29.65,10000,0,0,MT873,TCX,A321,224.8024491,6.716666667
1,1613.757247,1037.012023,1,465.08,0,0,2,0,29.59,10000,0,0,FR3186,RYR,B738,205.2322427,3.233333333
1,2087.403603,588.8691363,1,432.57,0,0,1,0,29.59,10000,0,0,ZB1325,MON,A320,221.4058334,4.85
1,2065.628708,0,1,634.08,0,0,0,1,29.65,10000,0,0,HU7903,CHH,A333,355.7411542,5.933333333
1,2148.456717,0,1,540.07,0,0,1,0,29.59,10000,0,0,BY139,TOM,B788,256.0353965,4.516666667
0,2516.682937,771.1784035,1,782.24,2,0,0,0,29.35,10000,0,0,MT1740,TCX,A321,214.6508598,16.73333333
1,1703.059659,0,1,494.87,0,0,0,0,29.56,10000,0,0,EY15,ETD,B77W,292.7759006,25.23333333
1,2540.280074,712.8446939,1,635.3,0,0,0,0,29.56,10000,0,0,VS110,VIR,A333,262.0365179,7.2
0,2770.058111,1417.437268,1,781.53,0,1,0,0,29.41,10000,0,0,BY2688,TOM,B738,315.2032414,10.5
1,2554.25842,712.8446939,1,665.71,0,0,0,1,29.56,10000,0,0,MT2915,TCX,A332,290.2081663,11.75
0,2295.449621,1078.779413,1,547.52,1,1,0,0,29.41,10000,0,0,SN2184,BEL,A320,304.4290306,12.45
0,1944.934078,866.2491974,1,604.02,1,1,0,0,29.41,10000,0,0,FR3204,RYR,B738,301.1280074,12.86666667
1,2981.511197,567.5346884,1,722.43,0,0,0,1,29.56,10000,0,0,BY117,TOM,B788,284.9530072,6
0,1984.149887,866.2491974,1,481.13,1,1,0,0,29.41,10000,0,0,FR3501,RYR,B738,290.4743792,10.78333333
0,1478.857266,629.0229768,1,336.68,0,1,0,0,29.41,10000,0,0,U21917,EZY,A320,311.8188155,14.78333333
0,1836.073736,1358.08255,1,462.68,2,0,0,0,29.41,10000,0,0,FR2666,RYR,B738,274.8620253,13.38333333
0,418.7638001,0,1,287.98,3,0,0,0,29.38,10000,0,0,FR4007,RYR,B738,222.3547653,1.35
0,1751.793882,530.8891433,1,617.14,2,0,0,0,29.38,10000,0,0,FR4776,RYR,B738,247.9204665,14.2
0,1525.520928,629.0229768,1,416.12,1,0,0,0,29.38,10000,0,0,U21871,EZY,A320,226.9928002,6.866666667
0,2913.878472,771.1784035,1,957.77,2,0,0,0,29.38,10000,0,0,ZB652,MON,A321,229.9237421,21.18333333
0,2123.35329,771.1784035,1,618.21,4,0,0,0,29.38,10000,0,0,BY2634,TOM,B752,224.7960726,13.53333333
0,1826.442513,973.5828636,1,497.55,3,0,0,0,29.38,10000,0,0,U21989,EZY,A319,225.2419196,12.45
1,2375.209417,1345.315855,1,709.83,0,0,0,0,29.41,10000,0,0,FR3239,RYR,B738,291.4641959,6.266666667
0,2539.399999,641.5806888,1,636.98,4,0,0,0,29.38,10000,0,0,ZB580,MON,A320,169.7016405,13.58333333
1,3045.832801,1222.619827,1,612.83,0,0,0,0,29.56,10000,0,0,VS76,VIR,B744,282.017503,13.01666667
0,1726.466784,817.7459019,1,403.51,3,0,0,0,29.38,10000,0,0,U21931,EZY,A320,196.7596435,9.65
1,1610.58287,527.2184635,1,470.55,0,0,1,0,29.41,10000,0,0,FR552,RYR,B738,280.9624077,3.683333333
0,1613.81827,641.5806888,1,328.7,4,0,0,0,29.38,10000,0,0,U21925,EZY,A319,218.5090134,9.4
0,1621.860731,702.9179363,1,402.94,4,0,0,0,29.35,10000,0,0,U21897,EZY,A319,221.9581865,10.41666667
0,1760.791167,1114.643764,1,395.14,3,0,0,0,29.35,10000,0,0,U2131,EZY,A320,225.1914729,9.683333333
0,1944.331162,866.2491974,1,570.99,1,0,0,0,29.35,10000,0,0,FR3218,RYR,B738,212.355662,8.816666667
0,1899.756794,1078.779413,1,378.98,2,0,0,0,29.35,10000,0,0,U21923,EZY,A320,212.1922432,11.71666667
1,2322.357274,1582.733973,1,843.98,0,0,1,0,29.41,10000,0,0,AF1668,AFR,A320,301.2891557,5.166666667
0,2773.484411,1644.335829,1,513.29,2,0,0,0,29.35,10000,0,0,QR22,QTR,B788,215.0205767,16.8
0,1869.756415,1247.391005,1,448.13,2,0,0,0,29.35,10000,0,0,FR3238,RYR,B738,215.8396098,13.23333333
0,1846.984318,1322.769919,1,547.11,2,0,0,0,29.35,10000,0,0,U21949,EZY,A320,212.077904,15.91666667
0,1770.415728,0,1,505.49,2,0,0,0,29.35,10000,0,0,BA1385,BAW,A320,204.9870246,7.65
0,1885.506954,1247.391005,1,444.33,2,0,0,0,29.35,10000,0,0,FR553,RYR,B738,169.6136127,9.616666667
0,2017.229636,1078.779413,1,332.84,2,1,0,0,29.35,10000,0,0,U21805,EZY,A320,199.0350647,5.733333333
0,2665.142729,1335.263643,1,620.93,3,0,0,0,29.35,10000,0,0,LS935,EXS,B738,172.0519913,12.93333333
0,1782.424556,872.435581,1,403.35,3,0,0,0,29.35,10000,0,0,EI203,EIN,A320,177.088902,9.183333333
0,2082.775844,1078.779413,1,441.31,2,0,0,0,29.32,10000,0,0,EY16,ETD,B77W,222.0435885,5.9
0,1984.149887,866.2491974,1,471.72,2,0,0,0,29.32,10000,0,0,FR3208,RYR,B738,218.0051621,10.4
0,1778.570834,681.1892299,1,292.2,2,0,0,0,29.32,10000,0,0,LS917,EXS,B738,240.8360382,9.366666667
1,2148.456717,0,1,540.07,0,0,0,0,29.5,10000,0,0,SV123,SVA,B789,258.0969842,6.316666667
0,1870.598543,866.2491974,1,535.55,0,0,0,0,29.32,10000,0,0,AF1669,AFR,A320,245.6951972,5.316666667
1,1209.332757,527.2184635,1,317.32,0,0,5,0,29.38,10000,0,0,LH940,DLH,A321,178.3930658,2.066666667
0,1436.617433,885.7466764,1,180.09,0,0,0,0,29.32,10000,0,0,EK22,UAE,A388,280.3208566,15.2
0,1727.108489,1225.335309,1,408.49,1,1,0,0,29.32,10000,0,0,U22922,EZY,A320,285.287798,16.15
0,2950.391662,1727.017827,1,551.79,2,1,0,0,29.32,10000,0,0,UA80,UAL,B752,276.5726264,20.31666667
1,2042.205313,836.489342,1,701.47,0,0,0,0,29.56,10000,0,0,AA734,AAL,A332,262.3777372,5.933333333
0,1782.424556,872.435581,1,403.35,3,0,0,0,29.32,10000,0,0,EI3721,EIN,AT76,248.3211965,10.33333333
0,2586.034942,918.9984655,1,844.47,4,0,0,0,29.32,10000,0,0,LX391,SWR,A320,230.3862286,14.33333333
0,2467.090392,1078.779413,1,651.06,2,1,0,0,29.29,10000,0,0,MT3732,TCX,A332,211.1413674,15.21666667
0,1666.860463,763.480332,1,402.83,1,0,0,0,29.32,10000,0,0,LS891,EXS,B752,229.3499685,9.5
0,2453.039485,771.1784035,1,819.33,1,1,0,0,29.32,10000,0,0,ZB6302,MON,A321,220.9049408,9.65
0,1547.080294,558.4022863,1,452.44,4,0,0,0,29.29,10000,0,0,MT756,TCX,A321,271.1783227,6.9
0,1665.358517,1125.346912,1,225,2,1,0,0,29.29,10000,0,0,LS781,EXS,B738,193.1656809,10.68333333
0,2730.462676,1682.1077,1,504.13,2,1,0,0,29.29,10000,0,0,BY192,TOM,B788,212.7115954,10.65
0,2509.688653,1078.779413,1,542.35,2,1,0,0,29.29,10000,0,0,LS889,EXS,B752,239.1533082,12.05
0,2478.90997,1078.779413,1,443.19,2,1,0,0,29.29,10000,0,0,MT1966,TCX,A321,242.73133,12.9
1,1646.758938,1067.444269,1,450.02,0,0,1,0,29.32,10000,0,0,FR4777,RYR,B738,269.274779,4.816666667
0,1899.756794,1078.779413,1,378.06,2,1,0,0,29.29,10000,0,0,LH941,DLH,A321,243.9055821,7.116666667
1,1613.757247,1037.012023,1,465.08,0,0,1,0,29.32,10000,0,0,KL1081,KLM,B738,270.165629,4.516666667
0,2458.168805,1078.779413,1,657.63,3,1,0,0,29.29,10000,0,0,BY850,TOM,B788,253.0541574,10.58333333
0,2397.911584,1078.779413,1,442.35,3,0,0,0,29.29,10000,0,0,MT4600,TCX,A321,247.9822904,5.183333333
0,1778.570834,681.1892299,1,306.34,4,1,0,0,29.29,10000,0,0,4U343,GWI,A319,250.424884,7.7
0,2020.735827,1247.391005,1,491.54,3,0,0,0,29.29,10000,0,0,FR7542,RYR,B738,268.8241519,10.88333333
0,985.9721387,623.3581564,1,525.17,3,2,0,0,29.26,10000,0,0,AA735,AAL,A332,225.3334213,9.316666667
1,2516.505,655.0851383,1,612.3,0,0,3,0,29.35,10000,0,0,SK4609,SAS,B736,178.314514,5.883333333
0,2509.688653,1078.779413,1,542.35,0,0,0,0,29.26,10000,0,0,SK2548,SAS,B736,247.8850594,12.91666667
0,2812.914269,1417.437268,1,890.66,1,0,0,0,29.26,10000,0,0,VS109,VIR,A333,241.2951449,18.6
0,2434.45066,1417.437268,1,601.07,3,0,0,0,29.26,10000,0,0,SQ52,SIA,A359,251.89424,9.933333333
1,1990.596755,0,1,455.52,0,0,0,0,29.5,10000,0,0,PK711,PIA,B77L,274.3163112,6.35
0,2595.22783,1417.437268,1,803.31,3,1,0,0,29.26,10000,0,0,MT3724,TCX,A332,249.8348519,19.73333333
0,1061.560659,756.3860818,1,533.91,1,0,0,0,29.26,10000,0,0,FR4116,RYR,B738,235.5910482,6.75
0,3034.490173,1417.437268,1,927.97,2,1,0,0,29.26,10000,0,0,BY174,TOM,B788,259.3163956,19.2
0,1565.134103,1074.081608,1,525.39,4,0,0,0,29.26,10000,0,0,BA1389,BAW,A321,230.1401728,13.05
